ReferenceDate,BookCode,CategoryCode,AverageRating,CountRating,idReadingFact,RankingNumber,RankingVolume
201309,9788581302010,1,0.00,0,579,6,5201
201306,9788581301570,1,0.00,0,580,15,1447
201308,9788581301570,1,0.00,0,581,10,4059
201310,9788581301570,1,0.00,0,582,8,4390
201307,9788581301570,1,0.00,0,583,6,4745
201309,9788581301570,1,0.00,0,584,11,2949
201303,9788581301518,1,0.00,0,585,7,2383
201304,9788581301518,1,0.00,0,586,13,1119
201211,9788581301143,1,0.00,0,587,13,2372
201402,9788581051802,1,0.00,0,588,15,2686
201111,9788580861310,1,0.00,0,589,1,32432
201202,9788580861310,1,0.00,0,590,9,8841
201112,9788580861310,1,0.00,0,591,1,55382
201203,9788580861310,1,0.00,0,592,19,5245
201201,9788580861310,1,0.00,0,593,1,16599
201203,9788580861310,1,0.00,0,594,8,5245
201202,9788580861310,1,0.00,0,595,5,8841
201111,9788580861310,1,0.00,0,596,2,32432
201112,9788580861310,1,0.00,0,597,2,55382
201201,9788580861310,1,0.00,0,598,4,16599
201703,9788580579727,1,0.00,0,599,14,2271
201711,9788580579727,1,0.00,0,600,18,915
201811,9788580579246,1,0.00,0,601,15,2072
201903,9788580579246,1,0.00,0,602,19,863
201607,9788580579154,1,0.00,0,603,14,4837
201606,9788580579154,1,0.00,0,604,5,5976
201605,9788580579130,1,5.00,1,605,17,1794
201604,9788580579130,1,5.00,1,606,14,4361
201603,9788580579130,1,5.00,1,607,12,4275
201809,9788580578645,1,5.00,2,608,14,2002
201810,9788580578645,1,5.00,2,609,15,2101
201702,9788580578645,1,5.00,2,610,3,6137
201706,9788580578645,1,5.00,2,611,4,8291
201605,9788580578645,1,5.00,2,612,7,20596
201607,9788580578645,1,5.00,2,613,2,47492
201708,9788580578645,1,5.00,2,614,6,3718
201604,9788580578645,1,5.00,2,615,4,24809
201704,9788580578645,1,5.00,2,616,14,5848
201805,9788580578645,1,5.00,2,617,16,3104
201602,9788580578645,1,5.00,2,618,2,18216
201606,9788580578645,1,5.00,2,619,2,28118
201704,9788580578645,1,5.00,2,620,4,5848
201609,9788580578645,1,5.00,2,621,5,15451
201611,9788580578645,1,5.00,2,622,17,6827
201605,9788580578645,1,5.00,2,623,2,20596
201811,9788580578645,1,5.00,2,624,11,4124
201703,9788580578645,1,5.00,2,625,14,8205
201707,9788580578645,1,5.00,2,626,5,4676
201611,9788580578645,1,5.00,2,627,5,6827
201603,9788580578645,1,5.00,2,628,3,26581
201804,9788580578645,1,5.00,2,629,15,2564
201705,9788580578645,1,5.00,2,630,19,5570
201610,9788580578645,1,5.00,2,631,10,7563
201612,9788580578645,1,5.00,2,632,15,14829
201604,9788580578645,1,5.00,2,633,2,24809
201710,9788580578645,1,5.00,2,634,12,2808
201703,9788580578645,1,5.00,2,635,4,8205
201705,9788580578645,1,5.00,2,636,6,5570
201608,9788580578645,1,5.00,2,637,3,17591
201609,9788580578645,1,5.00,2,638,3,15451
201801,9788580578645,1,5.00,2,639,7,6428
201610,9788580578645,1,5.00,2,640,4,7563
201612,9788580578645,1,5.00,2,641,5,14829
201603,9788580578645,1,5.00,2,642,2,26581
201701,9788580578645,1,5.00,2,643,11,9425
201711,9788580578645,1,5.00,2,644,14,2037
201608,9788580578645,1,5.00,2,645,2,17591
201607,9788580578645,1,5.00,2,646,2,47492
201903,9788580578645,1,5.00,2,647,13,2131
201709,9788580578645,1,5.00,2,648,7,4342
201712,9788580578645,1,5.00,2,649,9,9434
201803,9788580578645,1,5.00,2,650,14,7499
201702,9788580578645,1,5.00,2,651,12,6137
201701,9788580578645,1,5.00,2,652,4,9425
201606,9788580578645,1,5.00,2,653,2,28118
201706,9788580578645,1,5.00,2,654,15,8291
201602,9788580578645,1,5.00,2,655,3,18216
201603,9788580578591,1,0.00,0,656,18,1140
201512,9788580578553,1,0.00,0,657,7,6351
201601,9788580578553,1,0.00,0,658,8,4088
201511,9788580578553,1,0.00,0,659,8,3717
201701,9788580578379,1,0.00,0,660,2,8991
201706,9788580578379,1,0.00,0,661,16,1639
201702,9788580578379,1,0.00,0,662,2,6208
201712,9788580578379,1,0.00,0,663,19,2386
201612,9788580578379,3,0.00,0,664,12,15422
201512,9788580578379,3,0.00,0,665,16,4797
201602,9788580578379,3,0.00,0,666,8,5346
201606,9788580578379,3,0.00,0,667,14,2488
201704,9788580578379,3,0.00,0,668,12,1860
201701,9788580578379,3,0.00,0,669,12,8991
201703,9788580578379,3,0.00,0,670,5,4987
201611,9788580578379,3,0.00,0,671,11,2541
201605,9788580578379,3,0.00,0,672,11,3162
201601,9788580578379,3,0.00,0,673,8,7959
201612,9788580578379,3,0.00,0,674,3,15422
201702,9788580578379,3,0.00,0,675,11,6208
201705,9788580578379,3,0.00,0,676,13,2165
201604,9788580578379,3,0.00,0,677,9,4832
201610,9788580578379,3,0.00,0,678,11,2030
201801,9788580578379,3,0.00,0,679,13,2743
201603,9788580578379,3,0.00,0,680,6,5450
201708,9788580578287,3,0.00,0,681,15,965
201701,9788580578287,3,0.00,0,682,17,735
201503,9788580576580,3,0.00,0,683,17,1698
201412,9788580576214,3,0.00,0,684,18,2020
201502,9788580576214,3,0.00,0,685,13,2767
201501,9788580576214,3,0.00,0,686,12,2647
201412,9788580576108,3,0.00,0,687,14,2619
201411,9788580576108,3,0.00,0,688,17,1453
201811,9788580575767,3,0.00,0,689,19,1709
201409,9788580575729,3,0.00,0,690,16,1907
201409,9788580575705,3,0.00,0,691,9,3767
201411,9788580575705,3,0.00,0,692,19,1249
201410,9788580575705,3,0.00,0,693,8,4172
201602,9788580575569,3,0.00,0,694,16,1151
201601,9788580575569,3,0.00,0,695,15,2420
201501,9788580575330,3,0.00,0,696,2,16170
201503,9788580575330,3,0.00,0,697,3,11913
201606,9788580575330,3,0.00,0,698,18,1641
201506,9788580575330,2,0.00,0,699,14,7914
201507,9788580575330,2,0.00,0,700,5,10072
201408,9788580575330,2,0.00,0,701,2,26714
201501,9788580575330,2,0.00,0,702,4,16170
201411,9788580575330,2,0.00,0,703,2,14593
201409,9788580575330,2,0.00,0,704,4,23463
201512,9788580575330,2,0.00,0,705,14,15383
201601,9788580575330,2,0.00,0,706,6,14957
201505,9788580575330,2,0.00,0,707,3,8836
201509,9788580575330,2,0.00,0,708,5,10209
201407,9788580575330,2,0.00,0,709,2,23552
201508,9788580575330,2,0.00,0,710,5,10731
201604,9788580575330,2,0.00,0,711,13,3788
201412,9788580575330,2,0.00,0,712,3,27935
201605,9788580575330,2,0.00,0,713,18,1548
201703,9788580575330,2,0.00,0,714,19,1293
201610,9788580575330,2,0.00,0,715,16,1369
201412,9788580575330,2,0.00,0,716,10,27935
201408,9788580575330,2,0.00,0,717,3,26714
201601,9788580575330,2,0.00,0,718,12,14957
201603,9788580575330,2,0.00,0,719,11,4520
201411,9788580575330,2,0.00,0,720,7,14593
201511,9788580575330,2,0.00,0,721,4,9300
201611,9788580575330,2,0.00,0,722,19,1692
201510,9788580575330,2,0.00,0,723,6,9663
201410,9788580575330,2,0.00,0,724,2,22345
201407,9788580575330,2,0.00,0,725,5,23552
201502,9788580575330,2,0.00,0,726,2,13103
201512,9788580575330,2,0.00,0,727,5,15383
201701,9788580575330,2,0.00,0,728,14,2406
201506,9788580575330,2,0.00,0,729,4,7914
201406,9788580575330,2,0.00,0,730,8,4395
201602,9788580575330,2,0.00,0,731,7,7676
201511,9788580575330,2,0.00,0,732,17,9300
201504,9788580575330,2,0.00,0,733,3,11757
201612,9788580575330,2,0.00,0,734,14,5449
201702,9788580575330,2,0.00,0,735,17,1356
201410,9788580575330,2,0.00,0,736,7,22345
201504,9788580575330,2,0.00,0,737,10,11757
201508,9788580575330,2,0.00,0,738,11,10731
201409,9788580575330,2,0.00,0,739,2,23463
201509,9788580575330,2,0.00,0,740,12,10209
201402,9788580574661,2,0.00,0,741,7,3456
201408,9788580574661,2,0.00,0,742,14,2294
201403,9788580574661,2,0.00,0,743,7,4266
201406,9788580574661,2,0.00,0,744,2,6063
201405,9788580574661,2,0.00,0,745,9,3396
201404,9788580574661,2,0.00,0,746,7,4313
201407,9788580574661,2,0.00,0,747,2,6624
201406,9788580574357,2,0.00,0,748,19,6718
201404,9788580574357,2,0.00,0,749,6,7559
201311,9788580574357,2,0.00,0,750,8,2302
201407,9788580574357,2,0.00,0,751,7,4552
201403,9788580574357,2,0.00,0,752,3,8201
201402,9788580574357,2,0.00,0,753,13,8815
201401,9788580574357,2,0.00,0,754,5,11433
201402,9788580574357,2,0.00,0,755,3,8815
201406,9788580574357,2,0.00,0,756,4,6718
201403,9788580574357,2,0.00,0,757,12,8201
201312,9788580574357,2,0.00,0,758,3,10335
201405,9788580574357,2,0.00,0,759,6,5387
201612,9788580574166,2,0.00,0,760,11,5973
201311,9788580574166,2,0.00,0,761,16,2556
201508,9788580574166,2,0.00,0,762,12,4327
201405,9788580574166,3,0.00,0,763,3,32052
201603,9788580574166,3,0.00,0,764,11,2578
201509,9788580574166,3,0.00,0,765,13,3615
201312,9788580574166,3,0.00,0,766,4,29463
201401,9788580574166,3,0.00,0,767,2,31580
201505,9788580574166,3,0.00,0,768,15,5084
201404,9788580574166,3,0.00,0,769,2,44967
201409,9788580574166,3,0.00,0,770,5,22467
201510,9788580574166,3,0.00,0,771,10,6676
201501,9788580574166,3,0.00,0,772,12,8472
201608,9788580574166,3,0.00,0,773,19,1690
201412,9788580574166,3,0.00,0,774,9,28643
201406,9788580574166,3,0.00,0,775,1,35335
201402,9788580574166,3,0.00,0,776,2,26216
201701,9788580574166,3,0.00,0,777,12,2437
201511,9788580574166,3,0.00,0,778,13,3523
201410,9788580574166,3,0.00,0,779,2,23656
201609,9788580574166,3,0.00,0,780,16,1955
201502,9788580574166,3,0.00,0,781,7,5121
201408,9788580574166,3,0.00,0,782,4,22629
201512,9788580574166,3,0.00,0,783,10,8456
201407,9788580574166,3,0.00,0,784,3,35198
201411,9788580574166,3,0.00,0,785,10,12428
201403,9788580574166,3,0.00,0,786,2,32180
201312,9788580574166,3,0.00,0,787,2,29463
201506,9788580574166,3,0.00,0,788,13,4597
201504,9788580574166,3,0.00,0,789,9,7062
201405,9788580574166,3,0.00,0,790,1,32052
201404,9788580574166,3,0.00,0,791,1,44967
201409,9788580574166,3,0.00,0,792,1,22467
201401,9788580574166,3,0.00,0,793,4,31580
201602,9788580574166,3,0.00,0,794,18,1422
201606,9788580574166,3,0.00,0,795,17,1907
201501,9788580574166,3,0.00,0,796,3,8472
201412,9788580574166,3,0.00,0,797,2,28643
201406,9788580574166,3,0.00,0,798,2,35335
201605,9788580574166,3,0.00,0,799,13,1920
201503,9788580574166,3,0.00,0,800,8,4347
201408,9788580574166,3,0.00,0,801,1,22629
201410,9788580574166,3,0.00,0,802,6,23656
201601,9788580574166,3,0.00,0,803,9,6457
201610,9788580574166,3,0.00,0,804,9,2700
201507,9788580574166,3,0.00,0,805,7,7313
201402,9788580574166,3,0.00,0,806,1,26216
201411,9788580574166,3,0.00,0,807,4,12428
201611,9788580574166,3,0.00,0,808,19,1174
201407,9788580574166,3,0.00,0,809,1,35198
201604,9788580574166,3,0.00,0,810,11,3259
201403,9788580574166,3,0.00,0,811,1,32180
201605,9788580573299,1,0.00,0,812,2,35036
201504,9788580573299,1,0.00,0,813,10,3074
201706,9788580573299,1,0.00,0,814,18,7398
201512,9788580573299,1,0.00,0,815,11,4095
201607,9788580573299,1,0.00,0,816,1,72519
201702,9788580573299,1,0.00,0,817,4,6046
201509,9788580573299,1,0.00,0,818,10,2917
201502,9788580573299,1,0.00,0,819,13,2870
201604,9788580573299,1,0.00,0,820,1,37393
201602,9788580573299,1,0.00,0,821,1,30432
201606,9788580573299,1,0.00,0,822,1,54496
201704,9788580573299,1,0.00,0,823,18,5478
201611,9788580573299,1,0.00,0,824,14,7346
201506,9788580573299,1,0.00,0,825,13,1824
201406,9788580573299,1,0.00,0,826,15,2355
201708,9788580573299,1,0.00,0,827,16,1264
201612,9788580573299,1,0.00,0,828,7,21615
201609,9788580573299,1,0.00,0,829,3,18662
201703,9788580573299,1,0.00,0,830,12,8379
201605,9788580573299,1,0.00,0,831,1,35036
201704,9788580573299,1,0.00,0,832,7,5478
201705,9788580573299,1,0.00,0,833,15,5979
201611,9788580573299,1,0.00,0,834,4,7346
201610,9788580573299,1,0.00,0,835,7,9209
201603,9788580573299,1,0.00,0,836,1,36176
201604,9788580573299,1,0.00,0,837,1,37393
201707,9788580573299,1,0.00,0,838,8,3769
201705,9788580573299,1,0.00,0,839,4,5979
201405,9788580573299,1,0.00,0,840,13,2184
201703,9788580573299,1,0.00,0,841,3,8379
201601,9788580573299,1,0.00,0,842,4,5778
201608,9788580573299,1,0.00,0,843,2,23668
201609,9788580573299,1,0.00,0,844,1,18662
201612,9788580573299,1,0.00,0,845,2,21615
201610,9788580573299,1,0.00,0,846,2,9209
201701,9788580573299,1,0.00,0,847,8,9897
201603,9788580573299,1,0.00,0,848,1,36176
201404,9788580573299,1,0.00,0,849,16,2276
201508,9788580573299,1,0.00,0,850,9,2579
201503,9788580573299,1,0.00,0,851,12,2555
201507,9788580573299,1,0.00,0,852,8,3893
201706,9788580573299,1,0.00,0,853,5,7398
201608,9788580573299,1,0.00,0,854,1,23668
201412,9788580573299,1,0.00,0,855,19,2635
201607,9788580573299,1,0.00,0,856,1,72519
201407,9788580573299,1,0.00,0,857,9,5544
201505,9788580573299,1,0.00,0,858,9,3138
201511,9788580573299,1,0.00,0,859,5,4110
201701,9788580573299,1,0.00,0,860,3,9897
201606,9788580573299,1,0.00,0,861,1,54496
201702,9788580573299,1,0.00,0,862,13,6046
201602,9788580573299,1,0.00,0,863,2,30432
201709,9788580573299,1,0.00,0,864,13,2369
201712,9788580573299,1,0.00,0,865,13,3946
201510,9788580573299,1,0.00,0,866,12,2978
201304,9788580573053,1,0.00,0,867,10,1999
201305,9788580573053,1,0.00,0,868,17,1659
201406,9788580573015,1,0.00,0,869,12,4682
201802,9788580573015,1,0.00,0,870,1,11919
201809,9788580573015,1,0.00,0,871,16,1937
201804,9788580573015,1,0.00,0,872,5,7694
201810,9788580573015,1,0.00,0,873,15,1853
201812,9788580573015,1,0.00,0,874,19,1864
201312,9788580573015,1,0.00,0,875,9,8379
201707,9788580573015,1,0.00,0,876,2,6548
201405,9788580573015,1,0.00,0,877,11,4271
201707,9788580573015,4,0.00,0,878,14,6548
201710,9788580573015,4,0.00,0,879,7,4630
201801,9788580573015,4,0.00,0,880,2,19531
201701,9788580573015,4,0.00,0,881,14,1846
201501,9788580573015,4,0.00,0,882,4,4099
201409,9788580573015,4,0.00,0,883,7,5398
201811,9788580573015,4,0.00,0,884,18,1679
201801,9788580573015,4,0.00,0,885,1,19531
201711,9788580573015,4,0.00,0,886,3,5771
201703,9788580573015,4,0.00,0,887,15,2437
201901,9788580573015,4,0.00,0,888,10,2195
201706,9788580573015,4,0.00,0,889,2,10607
201803,9788580573015,4,0.00,0,890,9,16377
201803,9788580573015,4,0.00,0,891,2,16377
201712,9788580573015,4,0.00,0,892,5,28075
201311,9788580573015,4,0.00,0,893,13,2681
201404,9788580573015,4,0.00,0,894,7,6081
201408,9788580573015,4,0.00,0,895,12,4348
201403,9788580573015,4,0.00,0,896,4,5167
201407,9788580573015,4,0.00,0,897,9,6545
201709,9788580573015,4,0.00,0,898,6,6575
201412,9788580573015,4,0.00,0,899,14,5843
201411,9788580573015,4,0.00,0,900,15,1906
201712,9788580573015,4,0.00,0,901,1,28075
201902,9788580573015,4,0.00,0,902,7,3670
201401,9788580573015,4,0.00,0,903,3,8947
201806,9788580573015,4,0.00,0,904,8,4540
201706,9788580573015,4,0.00,0,905,5,10607
201805,9788580573015,4,0.00,0,906,5,6102
201402,9788580573015,4,0.00,0,907,3,5348
201708,9788580573015,4,0.00,0,908,3,5644
201903,9788580573015,4,0.00,0,909,7,3461
201807,9788580573015,4,0.00,0,910,8,3935
201410,9788580573015,4,0.00,0,911,15,3478
201802,9788580573015,4,0.00,0,912,6,11919
201808,9788580573015,4,0.00,0,913,6,4725
201702,9788580573015,4,0.00,0,914,8,2812
201502,9788580572902,4,0.00,0,915,11,3368
201504,9788580572902,4,0.00,0,916,11,2330
201410,9788580572902,4,0.00,0,917,7,5952
201503,9788580572902,4,0.00,0,918,7,3977
201412,9788580572902,4,0.00,0,919,10,6121
201303,9788580572902,1,0.00,0,920,14,6904
201305,9788580572902,1,0.00,0,921,10,7618
201501,9788580572902,1,0.00,0,922,12,3517
201304,9788580572902,1,0.00,0,923,12,8416
201411,9788580572902,1,0.00,0,924,9,4342
201303,9788580572902,1,0.00,0,925,9,6904
201304,9788580572902,1,0.00,0,926,7,8416
201511,9788580572902,1,0.00,0,927,16,1481
201302,9788580572827,1,0.00,0,928,15,5501
201302,9788580572827,1,0.00,0,929,10,5501
201301,9788580572827,1,0.00,0,930,13,2560
201303,9788580572827,1,0.00,0,931,16,3335
201304,9788580572827,1,0.00,0,932,16,2629
201502,9788580572797,1,0.00,0,933,10,3675
201302,9788580572797,1,0.00,0,934,17,4760
201212,9788580572797,1,0.00,0,935,8,19268
201302,9788580572797,1,0.00,0,936,12,4760
201503,9788580572797,1,0.00,0,937,8,3726
201409,9788580572797,1,0.00,0,938,15,2270
201301,9788580572797,1,0.00,0,939,8,4127
201408,9788580572797,1,0.00,0,940,16,2294
201212,9788580572797,1,0.00,0,941,7,19268
201403,9788580572797,1,0.00,0,942,17,2148
201302,9788580572773,1,0.00,0,943,5,12526
201308,9788580572773,1,0.00,0,944,9,4960
201310,9788580572773,1,0.00,0,945,8,5661
201406,9788580572773,1,0.00,0,946,11,3488
201305,9788580572773,1,0.00,0,947,7,15879
201302,9788580572773,1,0.00,0,948,4,12526
201312,9788580572773,1,0.00,0,949,8,11261
201307,9788580572773,1,0.00,0,950,15,8008
201309,9788580572773,1,0.00,0,951,17,6005
201405,9788580572773,1,0.00,0,952,10,3348
201309,9788580572773,1,0.00,0,953,9,6005
201303,9788580572773,1,0.00,0,954,4,19246
201305,9788580572773,1,0.00,0,955,3,15879
201307,9788580572773,1,0.00,0,956,6,8008
201304,9788580572773,1,0.00,0,957,1,16227
201404,9788580572773,1,0.00,0,958,10,5712
201402,9788580572773,1,0.00,0,959,17,6929
201402,9788580572773,1,0.00,0,960,7,6929
201403,9788580572773,1,0.00,0,961,14,7319
201303,9788580572773,1,0.00,0,962,2,19246
201311,9788580572773,1,0.00,0,963,9,5066
201304,9788580572773,1,0.00,0,964,1,16227
201407,9788580572773,1,0.00,0,965,11,4116
201403,9788580572773,1,0.00,0,966,6,7319
201301,9788580572773,1,0.00,0,967,18,1556
201306,9788580572773,1,0.00,0,968,10,9075
201401,9788580572773,1,0.00,0,969,15,13288
201401,9788580572773,1,0.00,0,970,7,13288
201306,9788580572773,1,0.00,0,971,6,9075
201208,9788580572186,1,0.00,0,972,1,85117
201308,9788580572186,1,0.00,0,973,11,4845
201209,9788580572186,1,0.00,0,974,1,87044
201310,9788580572186,1,0.00,0,975,7,5780
201410,9788580572186,1,0.00,0,976,8,4732
201406,9788580572186,1,0.00,0,977,14,3046
201312,9788580572186,1,0.00,0,978,15,14093
201301,9788580572186,1,0.00,0,979,1,35532
201212,9788580572186,1,0.00,0,980,1,131989
201302,9788580572186,1,0.00,0,981,1,34420
201307,9788580572186,1,0.00,0,982,13,8859
201312,9788580572186,1,0.00,0,983,7,14093
201506,9788580572186,1,0.00,0,984,18,1298
201305,9788580572186,1,0.00,0,985,9,13214
201209,9788580572186,1,0.00,0,986,1,87044
201208,9788580572186,1,0.00,0,987,1,85117
201503,9788580572186,1,0.00,0,988,1,16769
201303,9788580572186,1,0.00,0,989,3,21962
201409,9788580572186,1,0.00,0,990,6,5714
201307,9788580572186,1,0.00,0,991,5,8859
201309,9788580572186,1,0.00,0,992,11,5291
201501,9788580572186,1,0.00,0,993,7,6241
201408,9788580572186,1,0.00,0,994,11,8671
201301,9788580572186,1,0.00,0,995,1,35532
201305,9788580572186,1,0.00,0,996,4,13214
201304,9788580572186,1,0.00,0,997,2,15504
201412,9788580572186,1,0.00,0,998,13,4166
201408,9788580572186,1,0.00,0,999,5,8671
201311,9788580572186,1,0.00,0,1000,18,6227
